movieId,title,genres,keywords
537,Sirens (1994),Drama,nude-modeling|nude-swimming|voyeur|artist|painter|painting|vicar|sexual-awakening|australian-outback|female-full-frontal-nudity
538,Six Degrees of Separation (1993),Drama,racism|urban-setting|satire|new-york-city|based-on-play|based-on-true-story|reference-to-sidney-poitier|art-dealer|wealth|yuppie
539,Sleepless in Seattle (1993),Comedy|Drama|Romance,radio-show|seattle-washington|colleague|diner|waitress|restaurant|reference-to-cary-grant|call-in-radio-show|date|walking-at-night
540,Sliver (1993),Thriller,masturbation|voyeurism|hidden-camera|erotic-thriller|spying-on-couple-having-sex|multiple-orgasm|sex-talk|voyeur|female-pubic-hair|female-removes-her-clothes
541,Blade Runner (1982),Action|Sci-Fi|Thriller,tech-noir|cyberpunk|police-detective|human-android-relationship|female-android|existentialism|megacorporation|neo-noir|fugitive|dystopia
542,Son in Law (1993),Comedy|Drama|Romance,fish-out-of-water|frog|farm|college|thanksgiving|engagement|school|marriage|buttocks|bikini
543,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller,suspicion|actor-playing-multiple-roles|alcatraz|serial-murder|poet|coffeehouse|butcher|scottish-accent|conspiracy-theory|black-comedy
544,Striking Distance (1993),Action|Crime,serial-killer|river|pittsburgh-pennsylvania|grudge|uncle-nephew-relationship|frame-up|alcoholism|faked-death|dysfunctional-family|psychopath
545,Harem (1985),Drama,sheik|harem|stockholm-syndrome|breasts|female-nudity|female-removes-her-clothes|ferrari|kidnapping|love|obsession
546,Super Mario Bros. (1993),Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,plumber|dinosaur|italian-american|based-on-video-game|set-up-for-unmade-sequel|f-rated|psychotronic-film|walking-into-the-camera|parallel-dimension|orphan
547,Surviving the Game (1994),Action|Adventure|Thriller,human-hunting-a-human|human-prey|most-dangerous-game|homeless-man|survival|cabin-in-the-woods|black-hero|tragic-hero|game-of-death|head-in-a-jar
548,Terminal Velocity (1994),Action|Mystery|Thriller,skydiving|ejector-seat|murder-of-a-woman|wisecrack-humor|dead-body-in-a-car-trunk|women-wearing-leather-helmet-and-goggles|timeframe-1990s|hitchcockian|skydiver|kgb
549,Thirty-Two Short Films About Glenn Gould (1993),Drama|Musical,piano|glenn-gould|no-opening-credits|yehudi-menuhin|northern-canada|stock-exchange|radio|artist|superstition|numerology
550,Threesome (1994),Comedy|Romance,menage-a-trois|roommate|kissing-breasts|sex-scene|dormitory|nude-sunbathing|sexuality|male-nudity|female-rear-nudity|public-nudity
551,"Nightmare Before Christmas, The (1993)",Animation|Children|Fantasy|Musical,christmas|halloween|stop-motion-animation|santa-claus-character|villain|scientist|gothic|horror-for-children|mayor|good-versus-evil
552,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance,
553,Tombstone (1993),Action|Drama|Western,wyatt-earp-character|two-gun-holster|double-gun-holster|tucson-arizona|benson-arizona|cochise-county-arizona|cochise-county|bisbee-arizona|contention-arizona|charleston-arizona
554,Trial by Jury (1994),Crime|Drama|Thriller,antique-clothing-store|jury-member|hooker|protected-witness|three-word-title|murder|murder-trial|divorced-woman-young-son-relationship|coercing-witness|jury-tampering
555,True Romance (1993),Crime|Thriller,drugs|cocaine|pimp|aspiring-actor|los-angeles-california|hotel|beach|drug-addict|prostitute|detroit-michigan
556,"War Room, The (1993)",Documentary,primary-election|on-the-road|politics-documentary|history-documentary|timeframe-1990s|campaign|presidential-campaign|president|behind-the-scenes|title-directed-by-female
558,"Pagemaster, The (1994)",Action|Adventure|Animation|Children|Fantasy,fantasy-reality-crossover|rain|thunder|lightning|bicycle|bike|unconsciousness|captain|father-son-relationship|disintegration
559,"Paris, France (1993)",Comedy,nudity|male-nudity|male-frontal-nudity|penis|pubic-hair|male-pubic-hair|oral-sex|female-nudity|female-frontal-nudity|anal-sex
560,"Beans of Egypt, Maine, The (1994)",Drama,woman-wears-a-man's-shirt|rape|poverty|f-rated|rural-setting|sexual-attraction|community|backwoods|sexuality|based-on-novel
561,Killer (Bulletproof Heart) (1994),Drama|Thriller,femme-fatale|hitman|neo-noir|woman-on-top|interrupted-sex|seduction|flirting|rake|sexy|teasing
562,Welcome to the Dollhouse (1995),Comedy|Drama,social-outcast|first-crush|bully|junior-high-school|sibling-rivalry|female-protagonist|sister-sister-relationship|taunting|cynicism|sexual-awakening
563,Germinal (1993),Drama|Romance,period-drama|late-1800's|sharing-a-bath|19th-century|co-written-by-director|protest-demonstration|mechanic|horse-drawn-cart|incest|aunt-nephew-incest
564,Chasers (1994),Comedy,female-nudity|handcuffs|public-nudity|large-breasts|breast-kissing|sex-scene|white-briefs|fourth-of-july|falling-down-a-mine-shaft|male-frontal-nudity
565,Cronos (1993),Drama|Horror,eternal-life|mexican-horror|immortality|fire-in-an-oil-drum|grandfather|granddaughter|f-word|talking-to-a-mirror|psychedelic-therapy|antique-dealer
566,Naked in New York (1994),Comedy|Romance,male-pubic-hair|gay-kiss|jew|jewish|homosexual|gay|male-nudity|male-frontal-nudity|best-friend|squirrel
567,Kika (1993),Comedy|Drama,tabloid-journalism|voyeurism|escaped-prisoner|serial-killer|suicide-note|murder-disguised-as-suicide|mistaken-for-dead|male-nudity|self-flagellation|obsession
568,Bhaji on the Beach (1993),Comedy|Drama,england|f-rated|generation-gap|seaside|tradition-versus-modernity|indian-family|blackpool-england|triple-f-rated|beach|responsibility
569,Little Big League (1994),Comedy|Drama,comiskey-park-chicago|metrodome-minneapolis|sports-fan|young-boy|new-york-city|teen-sport|baseball-sport|minnesota-twins|baseball|grandfather
570,"Slingshot, The (Kådisbellan) (1993)",Comedy|Drama,condom|nose-bandage|corporal-punishment|anti-semitism|penis|cold-the-temperature|police-officer|reformatory-school|shoe|sledding
571,"Wedding Gift, The (1994)",Drama|Romance,
572,Foreign Student (1994),Drama,white-male-black-female-relationship|interracial-relationship|interracial-romance|timeframe-1950s|french|france|virginia|college|scholarship|southern-u.s.
573,"Ciao, Professore! (Io speriamo che me la cavo) (1992)",Drama,elementary-school|teaching|teacher|school|f-rated|title-directed-by-female|toilet-paper|ice-cream|naples-italy|italy
574,Spanking the Monkey (1994),Comedy|Drama,mother-son-incest|masturbation|independent-film|incest|female-full-rear-nudity|sexually-frustrated-woman|cheating-husband|son-bathing-mother|three-word-title|jumping-off-cliff
575,"Little Rascals, The (1994)",Children|Comedy,
576,Fausto (1993),Comedy,cigarette-smoking|jew|money|one-word-title|orphanage|lightheartedness|female-nudity|female-full-frontal-nudity|based-on-novel
577,Andre (1994),Adventure|Children|Drama,fisherman|harbor-master|seal-the-animal|year-1962|small-town|sister-sister-relationship|seacoast|rockport-maine|rivalry|nature
579,"Escort, The (Scorta, La) (1993)",Crime|Thriller,tension|policeman|politics|italian-politics|attorney|bodyguard|investigation|husband-wife-relationship|hitman|love-interest
580,Princess Caraboo (1994),Drama,princess|19th-century|england|fraud|gibberish|based-on-true-story|prologue|scene-during-opening-credits|voice-over-narration|narrated-by-character
581,"Celluloid Closet, The (1995)",Documentary,dvd-extra
582,Métisse (Café au Lait) (1993),Comedy|Drama,black-muslim|diplomat|jewish|messenger|interracial-romance|urban-setting|multi-ethnicity|unknown-father|directorial-debut|written-by-director
583,Dear Diary (Caro Diario) (1994),Comedy|Drama,
584,I Don't Want to Talk About It (De eso no se habla) (1993),Drama|Romance,f-rated|title-directed-by-female|argentina|small-town
585,"Brady Bunch Movie, The (1995)",Comedy,1990s|1970s|high-school|remake|8-track|based-on-tv-series|woman-played-by-man|culture-clash|the-monkees|station-wagon
586,Home Alone (1990),Children|Comedy,christmas|home-alone|slapstick-comedy|burglary|child-protagonist|booby-trap|christmas-movie|courage|christmas-with-family|child-runs-household
587,Ghost (1990),Comedy|Drama|Fantasy|Romance|Thriller,death|stabbed-with-glass|supernatural-drama|film-blanc|supernatural-power|invisibility|psychic-power|able-to-see-the-dead|woman-undressing|magical-negro-stereotype
588,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical,genie|three-wishes|genie-character|arab|princess|prince|flying-carpet|cave|street-urchin|magical-lamp
589,Terminator 2: Judgment Day (1991),Action|Sci-Fi,time-travel|future|artificial-intelligence|mother-son-relationship|sequel|alternate-timeline|altering-history|sacrifice|liquid-metal|killing-an-animal
590,Dances with Wolves (1990),Adventure|Drama|Western,friendship|native-american|wolf|frontier|native-american-chief|famous-score|violence|animal-in-title|cowboy|voice-over-narration
591,Tough and Deadly (1995),Action|Drama|Thriller,fistfight|fight|brawl|stabbed-in-the-chest|mixed-martial-arts|hand-to-hand-combat|punched-in-the-face|punched-in-the-chest|kicked-in-the-face|kicked-in-the-stomach
592,Batman (1989),Action|Crime|Thriller,bruce-wayne-character|batman-character|dc-comics|joker-character|superhero|alfred-pennyworth-character|harvey-dent-character|james-gordon-character|martha-wayne-character|thomas-wayne-character
593,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller,
594,Snow White and the Seven Dwarfs (1937),Animation|Children|Drama|Fantasy|Musical,brothers-grimm|fairy-tale|evil-stepmother|poison-apple|princess|magical-mirror|evil-queen|ravenna-character|snow-white-character|the-huntsman-character
595,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX,rose|castle|france|prince|transformation|fairy-tale|animate-object|chauvinism|mirror|horse
596,Pinocchio (1940),Animation|Children|Fantasy|Musical,italy|cricket-the-insect|apple|puppet|famous-score|underwater-scene|cat|one-word-title|fox|title-appears-in-writing
597,Pretty Woman (1990),Comedy|Romance,prostitute|hotel|falling-in-love-with-a-prostitute|american-prostitute|rich-man-poor-woman|hooker|escort|rich-man|class-differences|prostitution
598,Window to Paris (Okno v Parizh) (1994),Comedy|Fantasy,
599,"Wild Bunch, The (1969)",Adventure|Western,
600,Love and a .45 (1994),Action|Comedy|Crime,pay-phone|1990s|shot-to-death|blood-splatter|stabbed-in-the-hand|disarming-someone|friendship-between-men|timeframe-1990s|dark-romance|murder
601,"Wooden Man's Bride, The (Yan shen) (1994)",Drama,1920s|based-on-novel
602,"Great Day in Harlem, A (1994)",Documentary,photograph|jazz|esquire-magazine|f-rated|manhattan-new-york-city|voice-over-narration|new-york-city|harlem-manhattan-new-york-city|african-american|independent-film
603,"Bye Bye, Love (1995)",Comedy,product-placement|junk-food|crap|poison|date|dating|children|divorce|radio|blind-date
604,Criminals (1996),Documentary,
605,One Fine Day (1996),Drama|Romance,architect|united-states|usa|new-york-city|mother-son-relationship|friendship|father-daughter-relationship|press-conference|reference-to-peter-pan|reference-to-captain-hook
606,Candyman: Farewell to the Flesh (1995),Fantasy|Horror,female-protagonist|horror-icon|slasher|candyman|violence|new-orleans-louisiana|mirror|frame-up|stabbing-a-woman|five-word-title
607,Century (1993),Drama,female-nudity|male-full-rear-nudity|medical-doctor|medical-research-center|jewish-family|breast-suckling|laboratory-assistant|men's-dormitory|sexual-attraction|man-woman-romance
608,Fargo (1996),Comedy|Crime|Drama|Thriller,black-comedy|botched-crime|snow|fargo-north-dakota|americana|dark-comedy|one-word-title|blood|axe|cigarette-smoking
609,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children,talking-dog|talking-cat|lost-dog|lost-cat|san-francisco-california|sequel|city-in-title|punctuation-in-title|animal-actor|husband-wife-relationship
610,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi,adult-animation|female-nudity|animated-nudity|violence|sexual-fantasy|gore|cult-film|female-frontal-nudity|nudity|heavy-metal
611,Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi,22nd-century|sequel|puzzle-box|outer-space|heart-in-hand|demon|fourth-part|1990s|descendant|ancestor
612,"Pallbearer, The (1996)",Comedy,dark-humor|jewish-wedding|prologue|scene-during-opening-credits|pallbearer|funeral|directorial-debut|bachelor-party|people-with-same-name|age-difference
613,Jane Eyre (1996),Drama|Romance,character-name-as-title|aunt-niece-relationship|structure-fire|french-girl|horseback-riding|headmaster|horse-drawn-coach|belgian-tervuren-dog|pet-dog|fall-from-horse
614,Loaded (1994),Drama|Thriller,male-frontal-nudity|male-nudity|male-rear-nudity|amateur-filmmakers|making-a-movie|making-a-horror-film|house-in-the-woods|drug-trip|lsd|hallucinating
615,Bread and Chocolate (Pane e cioccolata) (1973),Comedy|Drama,
616,"Aristocats, The (1970)",Animation|Children,1910s|butler|cat|animal-protagonist|talking-animal|singing-cat|paris-france|kitten|year-1910|horse
617,"Flower of My Secret, The (La flor de mi secreto) (1995)",Comedy|Drama,seduction|female-stockinged-feet|pantyhose|mother-daughter-relationship|slice-of-life|old-woman|newspaper|mirror|female-writer|ensemble-cast
618,Two Much (1995),Comedy|Romance,neo-screwball-comedy|twins|female-rear-nudity|female-nudity|shower|fictional-twin|wedding|sister-sister-relationship|poker-game|painting
619,Ed (1996),Comedy,one-word-title|animal-character-name-as-title|rookie|men's-locker-room|locker-room|group-shower|shower-room|bare-chested-male|hospital|doctor
620,Scream of Stone (Cerro Torre: Schrei aus Stein) (1991),Drama,patagonia|mountaineer|mountaineering|climbing|commitment|obsession|dream|mae-west|mountain-climbing|mountain-climber
621,My Favorite Season (1993),Drama,three-word-title|first-person-title|male-objectification|male-rear-nudity|bare-butt|bare-chested-male|memory|christmas|toulouse|male-to-female-footsie-playing
623,"Modern Affair, A (1995)",Romance,independent-film
624,Condition Red (Beyond the Law) (1995),Action|Drama|Thriller,prison-guard|prison-escape|philadelphia-pennsylvania|alarm-code|rage|assault|money-laundering|sex|cocaine|prison-visit
625,Asfour Stah (1990),Drama,coming-of-age|sexual-awakening|nudity|circumcision|female-nudity|see-through-clothes|public-bath|mud-bath|virginity|teenage-boy
626,"Thin Line Between Love and Hate, A (1996)",Comedy,independent-film|sex-comedy|revenge|dating|african-american|irreverence|cynicism|womanizer|obsessive-love|obsession
627,"Last Supper, The (1995)",Drama|Thriller,
628,Primal Fear (1996),Crime|Drama|Mystery|Thriller,altar-boy|murder-trial|courtroom|stuttering|amnesia|manipulation|deception|judicial|lawyer|priest
629,Rude (1995),Drama,male-nudity|male-rear-nudity|male-pubic-hair|group-shower|easter|gay-bashing|abortion|artist|gay-slur|racial-slur
630,Carried Away (1996),Drama|Romance,sex-scene|bare-chested-male|kissing-while-having-sex|farm|lust|seduction|female-pubic-hair|female-full-frontal-nudity|female-full-rear-nudity|limp-penis
631,All Dogs Go to Heaven 2 (1996),Adventure|Animation|Children|Fantasy|Musical|Romance,good-versus-evil|human-dog-relationship|animal-protagonist|animal-hero|animal-villain|saluki-dog|second-part|numbered-sequel|repeat-sequel|hand-drawn-animation
632,Land and Freedom (Tierra y libertad) (1995),Drama|War,communist|spain|spanish-civil-war|trench-warfare|anarchism|fascist|communism|fight|politics|revolution
633,Denise Calls Up (1995),Comedy,city|urban-setting|visit|opening-a-door|telephone-call|talking-in-a-car|talking-on-phone|apology|blonde|answering-a-telephone
634,Theodore Rex (1995),Comedy,nightmare|exploding-car|genocide|child-kidnapping|buddy-cop|investigation|female-police-officer|cookie|butterfly|conspiracy
635,"Family Thing, A (1996)",Comedy|Drama,letter|matriarch|childbirth|arkansas|biracial|southern-u.s.|monologue|fight|drunkenness|drinking
636,Frisk (1995),Drama,gay|pubic-hair|male-pubic-hair|male-nudity|nudity|male-frontal-nudity|male-prostitution|tied-up-while-barefoot|violence|male-rear-nudity
637,Sgt. Bilko (1996),Comedy,1990s|sergeant|army-sergeant|con-man|army-base|character-name-as-title|surname-as-title|man-wears-a-uniform|woman-wears-a-uniform|timeframe-1990s
638,Jack and Sarah (1995),Romance,baby|nanny|lawyer|homeless-man|widower|taking-baby-to-work|single-father|motherless-child|babysitting|grief
639,Girl 6 (1996),Comedy|Drama,bare-breasts|close-up-of-mouth|want-ad|african-american-woman|red-lingerie|phone-sex|neighbor|actress|sex-addiction|queens-new-york-city
640,Diabolique (1996),Drama|Thriller,stockings|woman-on-top|dead-body-in-a-bathtub|dead-body-in-a-car|death-in-a-bathtub|fainting-woman|sex-on-a-dresser|psychotronic-film|trunk|literature-on-screen
641,"Little Indian, Big City (Un indien dans la ville) (1994)",Adventure|Children|Comedy,rain-forest|wild-child|indigenous-people|blowpipe|eiffel-tower|partner|mafia|russian-mafia|fly|bow-and-arrow
642,Roula (1995),Drama,holiday|denmark|girl|self-harm|undressing|bare-breasts|girl-man-relationship|female-nudity|female-frontal-nudity|suicide
643,Peanuts - Die Bank zahlt alles (1996),Comedy,farce|white-collar-crime|based-on-true-story
644,Happy Weekend (1996),Comedy,penis-obsession|group-sex|bisexuality|adultery
645,Nelly & Monsieur Arnaud (1995),Drama,character-names-as-title|older-man-young-woman-friendship|rich-man-poor-woman|paris-france|ampersand-in-title|punctuation-in-title|friendship|writing|publishing|divorce
647,Courage Under Fire (1996),Action|Crime|Drama|War,unreliable-flashback|military-life|bravery|medal-of-honor|desert-storm|helicopter|u.s.-army|combat|soldier|strong-female-character
648,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller,train|betrayal|murder|based-on-tv-show|famous-score|fugitive|disguise|helicopter|ethan-hunt-character|based-on-tv-series
649,Cold Fever (Á köldum klaka) (1995),Comedy|Drama,iceland|japanese|tradition|hawaii|ritual|ceremony|ice|spirituality|soul|journey
650,Moll Flanders (1996),Drama,lust|priest|prostitute|painter|pregnancy|character-name-as-title|moll-flanders-character|timeframe-1700s|mgm|mgm-ua
651,"Superweib, Das (1996)",Comedy,hot|sex-scene|sexy|farce|german-sex-comedy|sex-spoof|sex-farce|local-blockbuster|based-on-novel
652,"301, 302 (301/302) (1995)",Horror|Mystery|Thriller,woman-wears-eyeglasses|writer|neighbor|apartment|apartment-building|market|divorce|butcher-shop|walk-in-refrigerator|freeze-to-death
653,Dragonheart (1996),Action|Adventure|Fantasy,dragon|king|knight|human-dragon-relationship|england|comic-relief|part-computer-animation|death-of-friend|king-arthur-character|evil-man
654,And Nobody Weeps for Me (Und keiner weint mir nach) (1996),Drama|Romance,1920s|1930s|love|munich-germany|first-love|working-class|world-war-one|neighborhood|rain|smoking
655,My Mother's Courage (Mutters Courage) (1995),Comedy,broken-ankle|head-dunked-in-a-toilet|auschwitz|deportation|hungarian|jew|courage|starving|butcher|barber
656,Eddie (1996),Comedy,fish-out-of-water|new-york-knicks|basketball|basketball-coach|basketball-fan|female-protagonist|character-name-in-title|limousine|limousine-driver|new-york-city
657,Yankee Zulu (1994),Comedy|Drama,
658,Billy's Holiday (1995),Drama|Musical,band|singer|singing|song|father-daughter-relationship|teenage-girl|billie-holiday-impersonation|hardware-store|suburb|sydney-australia
659,Purple Noon (Plein soleil) (1960),Crime|Drama|Thriller,anti-hero|vacation|money|betrayal|corpse|sailboat|wealth|manipulation|sailing|homosexual-subtext
660,August (1996),Drama,timeframe-1890s|wales|older-man-younger-woman-relationship|rural-setting|marriage|jealousy|friendship|flirting|father-daughter-relationship|family-relationships
661,James and the Giant Peach (1996),Adventure|Animation|Children|Fantasy|Musical,stop-motion|spider|shark|nightmare|boy|real-person-becomes-animated|child-labor|child-slavery|live-action-and-animation|lifting-a-male-into-the-air
662,Fear (1996),Thriller,borderline-personality-disorder|manipulation|self-mutilation|attempted-rape|rape|fatal-attraction|older-man-teenage-girl-sex|antisocial-personality-disorder|teenage-girl|bikini
663,Kids in the Hall: Brain Candy (1996),Comedy,scientist|pharmaceuticals|side-effect|pharmaceutical-company|anti-depressant|depression|gay-parent|gay-father|actor-playing-multiple-roles|homosexual
664,Faithful (1996),Comedy,attempted-suicide|screenplay-adapted-by-author|female-protagonist|kitchen|flashback|bathtub|bathroom|one-word-title|marital-problem|depression
665,Underground (1995),Comedy|Drama|War,magical-realism|communism|zoo|black-comedy|basement|satire|surrealism|world-war-two|epic|fellini-esque
666,All Things Fair (Lust och fägring stor) (1995),Drama|Romance|War,extramarital-affair|teacher-student-sex|schoolboy|nudity|funeral|drunkenness|death|sexual-awakening|world-war-two|teenage-sex
667,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),Action,
668,Song of the Little Road (Pather Panchali) (1955),Drama,gossip|village|priest|leaving-home|theft|first-part|rural-setting|family-relationships|despair|poverty
670,"World of Apu, The (Apur Sansar) (1959)",Drama,bride|village|wedding|responsibility|grief|father-son-reunion|abandonment|recluse|travel|tuition
671,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi,outer-space|mad-scientist|b-movie|reference-to-pink-floyd|cringe-comedy|sci-fi-spoof|reference-to-a-horoscope|reference-to-a-zodiac-sign|zodiac-sign|taurus-the-astrological-sign
672,Tarantella (1995),Drama,f-rated|photography|friendship|independent-film
673,Space Jam (1996),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,amusement-park|golf-ball|year-1973|basketball|micheal-jordan-character|baseball-ball|bugs-bunny-character|bowling-ball|volleyball-ball|breaking-the-fourth-wall
674,Barbarella (1968),Adventure|Comedy|Sci-Fi,angel|space-opera|sexy-suit|queen|future|death|41st-century|sexual-imagery|sexual-fantasy|sexuality
675,Hostile Intentions (1994),Action|Drama|Thriller,car-crash|car-falling-off-a-cliff|police-corruption|tijuana-mexico|rape|nudity|independent-film
676,They Bite (1996),Comedy|Horror|Sci-Fi,low-budget-film|satire|cult-film|monster|porn-industry|sex|independent-film|psychotronic-film|aquatic-humanoid|raped-by-a-monster
678,Some Folks Call It a Sling Blade (1993),Drama|Thriller,precursor-to-motion-picture|independent-film|title-spoken-by-character|cult-film|sexist|cross-dresser|nudity|mental-hospital|homicide|bathroom
679,"Run of the Country, The (1995)",Drama,
680,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)",Drama|Mystery|Romance|Sci-Fi|Thriller,dystopia|french-new-wave|surrealism|neo-noir|absurdism|supercomputer|society-dominated-by-a-computer|satire|mind-control|comic-violence
681,Coup de torchon (Clean Slate) (1981),Crime,female-nudity|female-rear-nudity|female-full-frontal-nudity|french-colonial|woman-in-jeopardy|unhappy-marriage|dysfunctional-marriage|extramarital-affair|infidelity|adultery
682,Tigrero: A Film That Was Never Made (1994),Documentary|Drama,river|culture|brazil|journey|1990s|1950s|culture-clash|jungle|ritual|indigenous
683,"Eye of Vichy, The (Oeil de Vichy, L') (1993)",Documentary,
684,Windows (1980),Drama,psycho-thriller|sexy-thriller|scene-during-opening-credits|timeframe-1980s|peeping-tom|telescope|lesbian|taxi|taxi-driver|fear
685,It's My Party (1996),Drama,suicide|aids|homosexual|ex-boyfriend-ex-boyfriend-relationship|architect|boyfriend-boyfriend-relationship|filmmaker|hiv-positive|breakup|friendship
687,Country Life (1994),Drama|Romance,australia|cat|based-on-novel|independent-film
688,Operation Dumbo Drop (1995),Action|Adventure|Comedy|War,riding-an-elephant|boy-elephant-relationship|boy-and-his-elephant|elephant-master|rescued-by-an-animal|boy-and-his-pet|rescueing-someone|rescued-by-an-elephant|human-elephant-relationship|child-in-jeopardy
690,"Promise, The (Versprechen, Das) (1995)",Drama|Romance,
691,Mrs. Winterbourne (1996),Comedy|Romance,train-compartment|hospital|murder|police|heart-attack|false-identity|brother-brother-relationship|father-figure|character-name-as-title|surname-in-title
692,Solo (1996),Action|Sci-Fi|Thriller,military|android|artificial-intelligence|super-strength|jungle|robot|bald-hero|bald-man|jungle-warfare|commando
693,Under the Domim Tree (Etz Hadomim Tafus) (1994),Drama,coming-of-age|teenager|sequel|based-on-novel
694,"Substitute, The (1996)",Action|Crime|Drama,
695,True Crime (1996),Mystery|Thriller,
696,Butterfly Kiss (1995),Drama|Thriller,woman-assaults-a-man|gasoline-station|gasoline-station-attendant|england|self-hatred|sex-scene|watching-tv|filling-station|female-full-frontal-nudity|chain
697,Feeling Minnesota (1996),Drama|Romance,las-vegas-nevada|elopement|motel|framed-for-murder|presumed-dead|brother-brother-relationship|black-comedy|hidden-corpse|accidental-shooting|stripper
698,Delta of Venus (1995),Drama,sexually-dissatisfied-wife|female-author|blindfolded-woman|husband-watching-wife-have-sex|wife-has-sex-in-front-of-her-husband|dysfunctional-husband-wife-relationship|rape|lesbian-threesome|sexually-frustrated-woman|softcore
699,To Cross the Rubicon (1991),Drama,independent-film
700,Angus (1995),Comedy,character-name-as-title|pubic-hair|reference-to-pubic-hair|teen-movie|dance|teenager|fat-boy|grandfather|crush|high-school
701,Daens (1992),Drama,christian-democrat|labor-union|class-differences|liberation-theology|belgian-history|african|saber|sex-scene|period-drama|catholic
702,Faces (1968),Drama,national-film-registry|marriage|love|happiness|divorce|vomiting|no-music-during-end-credits|watching-a-movie|washing-dishes|wanting-to-die
703,Boys (1996),Drama,scene-during-opening-credits|preparatory-school|f-rated|teenager|teenage-boy|riding-accident|police-station|first-love|father-son-relationship|county-fair
704,"Quest, The (1996)",Action|Adventure,
705,Cosi (1996),Comedy,electrician|storytelling|stutter|drug-rehabilitation|drug|law-student|affection|setting-an-animal-on-fire|theater|theater-audience
706,Sunset Park (1996),Drama,female-coach|basketball-ball|locker-room|basketball-player|two-word-title|basketball-team|sports-drama|new-job|high-school-basketball-coach|female-protagonist
707,Mulholland Falls (1996),Crime|Drama|Thriller,neo-noir|murder|military|1950s|breasts|sex-scene|political-corruption|mistress|corruption|fbi-federal-bureau-of-investigation
708,"Truth About Cats & Dogs, The (1996)",Comedy|Romance,friendship-between-women|veterinarian|radio-show-host|love-triangle|insecurity|blind-date|photo-shoot|deception|drunkenness|f-rated
709,Oliver & Company (1988),Adventure|Animation|Children|Comedy|Musical,alone|adoption|larceny|homelessness|friendship|criminal|urban-setting|tragedy|anthropomorphic-animal|road-rage
710,Celtic Pride (1996),Comedy,prologue|black-and-white-scene|little-boy|little-girl|gymnasium|basketball-sport|sports-fan|kidnapping|basketball|boston-celtics
711,Flipper (1996),Adventure|Children,florida-keys|male-protagonist|animal-character-name-as-title|flipper-character|marine-life|bare-chested-teenage-boy|barefoot-boy|barefoot-male|slimehouse|animals-family
712,Captives (1994),Crime|Drama|Romance|Thriller,ripped-pantyhose|hare-krishna|police-officer|female-police-officer|talking-to-oneself|sex|nudity|sex-in-a-public-bathroom|slow-motion|prison
713,Of Love and Shadows (1994),Drama,chile|lust|dictatorship|based-on-novel|resistance-movement|human-rights-abuse|freedom-fighter|fiance-fiancee-relationship|sex-scene|disguise
714,Dead Man (1995),Drama|Mystery|Western,revisionist-western|native-american|neo-noir|arthouse|wanted-poster|shot-with-an-arrow|double-barreled-shotgun|philosopher|gunslinger|marshal
715,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama|Romance,period-drama|timeframe-1830s|timeframe-19th-century|austrian|police|provence|cholera|title-same-as-book|breasts|aix-en-provence
716,Switchblade Sisters (1975),Crime,lesbianism|grindhouse-film|unwanted-pregnancy|juvenile-delinquent|drive-in-classic|exploitation|teenage-gang|rival-gang|drugs|girl-gang
717,Mouth to Mouth (Boca a boca) (1995),Comedy,neo-screwball-comedy|reference-to-robert-de-niro|reference-to-konstantin-stanislavski|car|automobile|u.s.-car|cadillac|cadillac-motor-vehicle|cadillac-eldorado|german-car
718,"Visitors, The (Visiteurs, Les) (1993)",Comedy|Fantasy|Sci-Fi,time-travel|year-1123|12th-century|20th-century|trapped-in-the-past|year-1993|1120s|year-1122|knight|11th-century
719,Multiplicity (1996),Comedy,construction-site|husband-wife-relationship|yuppie|scientist|male-protagonist|slimehouse|clone|cloning|same-actor-playing-two-characters-simultaneously-on-screen|same-actor-playing-two-characters
720,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy,
721,Halfmoon (Paul Bowles - Halbmond) (1995),Drama,f-rated|based-on-novel
722,"Haunted World of Edward D. Wood Jr., The (1996)",Documentary,reference-to-d.w.-griffith|photograph|film-clip|alcoholism|retrospective|interview|filmmaking|film-discussion|director|archive-footage
723,Two Friends (1986),Drama,
724,"Craft, The (1996)",Drama|Fantasy|Horror|Thriller,
725,"Great White Hype, The (1996)",Comedy,
726,Last Dance (1996),Drama,protective-male|death|lawyer|murder|rural-setting|tattoo|golf-club|detective|golf-course|writer
